time_h,mode,T_btes_C,T_aria_C,Tw_in_C,Tw_out_C,Q_rtc_W,Q_dc_W,Q_solar_W,Q_dc_demand_W,T_dc_ret_C,Ta_C,Tb_C,Tc_C,Td_C,n_iter,mpc_best_reward,threshold_mode,threshold_reward,mpc_gain,mpc_changed,mpc_n_candidates
1276.0,idle,20.332888021751433,23.9,,,0.0,0.0,0.0,0.0,23.9,38.02666459376951,22.077359542071406,21.942158618138194,21.255934853600536,1,4.283863233309026,idle,4.283863233309026,0.0,False,1
1277.0,idle,20.329231945439098,23.8,,,0.0,0.0,0.0,0.0,23.8,38.02666459376951,22.077359542071406,21.942158618138194,21.255934853600536,1,4.882369669442774,idle,4.882369669442774,0.0,False,1
1278.0,idle,20.32593981610753,23.4,,,0.0,0.0,0.0,0.0,23.4,38.02666459376951,22.077359542071406,21.942158618138194,21.255934853600536,1,5.40001443045536,idle,5.40001443045536,0.0,False,1
1279.0,idle,20.322187728539593,24.1,,,0.0,0.0,0.0,0.0,24.1,38.02666459376951,22.077359542071406,21.942158618138194,21.255934853600536,1,5.40001443045536,idle,5.40001443045536,0.0,False,1
1280.0,charge,20.64739310839665,25.9,20.64739310839667,20.75730357680311,493.40771535257863,0.0,420.56499999967707,0.0,25.9,35.16200288770369,21.68258779876834,21.936242561403276,21.257454719334703,2,5.4042459322009115,charge,5.4042459322009115,0.0,False,2
1281.0,charge,20.631261184348322,27.2,20.63126118434832,20.752053989668468,423.1269836513454,0.0,783.5790000001501,0.0,27.2,35.25950945942242,21.64721662276719,21.92801258257805,21.25895457993937,2,4.911204209337581,charge,4.911204209337581,0.0,False,2
1282.0,charge,20.654821340044453,28.3,20.654821340044464,20.791759151830718,436.83278543471494,0.0,1093.468999998952,0.0,28.3,37.252262004656245,21.781598085942733,21.92088105449392,21.26043359095695,2,4.4875263902860425,charge,4.4875263902860425,0.0,False,2
1283.0,charge,20.70346480645438,28.8,20.703464806454406,20.862385986826155,492.5804324890806,0.0,1343.5945000001054,0.0,28.8,39.88517680993829,21.998297618992297,21.916653396388426,21.261896496944587,2,4.049523777825499,charge,4.049523777825499,0.0,False,2
1284.0,charge,20.7583058795677,28.7,20.75830587956773,20.934051943327916,556.1966114919958,0.0,1361.302500000154,0.0,28.7,41.81932808104892,22.18922042149518,21.91559531281996,21.263350376430708,2,3.5555871980121547,charge,3.5555871980121547,0.0,False,2
1285.0,charge,20.806117766293877,28.8,20.80611776629388,20.9947986570873,607.6626213630572,0.0,1436.5615000009323,0.0,28.8,43.48491142794791,22.349270972724298,21.917083263615893,21.264801589765,2,2.998145086931191,charge,2.998145086931191,0.0,False,2
1286.0,charge,20.839624356091164,27.8,20.83962435609118,21.02863595578134,637.2257906726651,0.0,1115.6039999993939,0.0,27.8,43.35366784757775,22.39336686761294,21.920053419672684,21.266254867242083,2,2.389588139464549,charge,2.389588139464549,0.0,False,2
1287.0,charge,20.850381879846587,28.0,20.850381879846566,21.03417365747157,634.3758794472462,0.0,1111.1769999992705,0.0,28.0,42.889844914210926,22.374715759175444,21.92298137390867,21.26771161694711,2,1.7519856934655165,charge,1.7519856934655165,0.0,False,2
1288.0,charge,20.838423396901984,27.1,20.838423396901987,21.00134199903465,601.2843889507368,0.0,706.1065000000706,0.0,27.1,40.073211516988465,22.20146067034375,21.924450264090353,21.269170445310465,2,1.1178991259859077,charge,1.1178991259859077,0.0,False,2
1289.0,charge,20.79289728025713,26.2,20.792897280257137,20.925537423580295,522.585027577834,0.0,424.9919999997792,0.0,26.2,36.48437159734664,21.924068429257545,21.92236549322172,21.27062558574454,2,0.522585027577834,charge,0.522585027577834,0.0,False,2
1290.0,idle,20.44653572934641,24.4,,,0.0,0.0,0.0,0.0,24.4,36.48437159734664,21.924068429257545,21.92236549322172,21.27062558574454,1,0.0,idle,0.0,0.0,False,1
1291.0,idle,20.413641113141516,24.0,,,0.0,0.0,0.0,0.0,24.0,36.48437159734664,21.924068429257545,21.92236549322172,21.27062558574454,1,0.0,idle,0.0,0.0,False,1
1292.0,idle,20.392841005806723,23.6,,,0.0,0.0,0.0,0.0,23.6,36.48437159734664,21.924068429257545,21.92236549322172,21.27062558574454,1,0.0,idle,0.0,0.0,False,1
1293.0,idle,20.378004204552365,23.3,,,0.0,0.0,0.0,0.0,23.3,36.48437159734664,21.924068429257545,21.92236549322172,21.27062558574454,1,0.41926529893463566,idle,0.41926529893463566,0.0,False,1
1294.0,idle,20.367009549424747,23.1,,,0.0,0.0,0.0,0.0,23.1,36.48437159734664,21.924068429257545,21.92236549322172,21.27062558574454,1,0.7872560056099793,idle,0.7872560056099793,0.0,False,1
1295.0,idle,20.358227757161494,22.0,,,0.0,0.0,0.0,0.0,22.0,36.48437159734664,21.924068429257545,21.92236549322172,21.27062558574454,1,1.110307791309713,idle,1.110307791309713,0.0,False,1
1296.0,idle,20.35072340269664,20.9,,,0.0,0.0,0.0,0.0,20.9,36.48437159734664,21.924068429257545,21.92236549322172,21.27062558574454,1,1.4306805952625943,idle,1.4306805952625943,0.0,False,1
1297.0,idle,20.344721312104053,21.4,,,0.0,0.0,0.0,0.0,21.4,36.48437159734664,21.924068429257545,21.92236549322172,21.27062558574454,1,1.7991274418469367,idle,1.7991274418469367,0.0,False,1
1298.0,idle,20.339587048490436,22.9,,,0.0,0.0,0.0,0.0,22.9,36.48437159734664,21.924068429257545,21.92236549322172,21.27062558574454,1,2.268032311688091,idle,2.268032311688091,0.0,False,1
1299.0,idle,20.335187445568447,22.5,,,0.0,0.0,0.0,0.0,22.5,36.48437159734664,21.924068429257545,21.92236549322172,21.27062558574454,1,2.8032668946668995,idle,2.8032668946668995,0.0,False,1
1300.0,idle,20.331364558323187,22.2,,,0.0,0.0,0.0,0.0,22.2,36.48437159734664,21.924068429257545,21.92236549322172,21.27062558574454,1,3.3499859993025405,idle,3.3499859993025405,0.0,False,1
1301.0,idle,20.327991761163744,22.2,,,0.0,0.0,0.0,0.0,22.2,36.48437159734664,21.924068429257545,21.92236549322172,21.27062558574454,1,3.862757444082222,idle,3.862757444082222,0.0,False,1
1302.0,idle,20.324953855779544,22.1,,,0.0,0.0,0.0,0.0,22.1,36.48437159734664,21.924068429257545,21.92236549322172,21.27062558574454,1,4.2979343275566215,idle,4.2979343275566215,0.0,False,1
1303.0,idle,20.32152333300589,23.2,,,0.0,0.0,0.0,0.0,23.2,36.48437159734664,21.924068429257545,21.92236549322172,21.27062558574454,1,4.2979343275566215,idle,4.2979343275566215,0.0,False,1
1304.0,charge,20.61322795055251,23.5,20.613227950552528,20.707521442692496,442.83068673203536,0.0,332.02499999998093,0.0,23.5,32.96290487283051,21.510304815000154,21.914661320454798,21.27206686956174,2,4.302039233948835,charge,4.302039233948835,0.0,False,2
1305.0,charge,20.580812840562995,23.8,20.580812840563,20.674484547021677,353.03120144349776,0.0,526.8130000003873,0.0,23.8,31.783390349797685,21.380084820093316,21.903697378638697,21.273483479779088,2,3.8599612333963673,charge,3.8599612333963673,0.0,False,2
1306.0,charge,20.571628041716775,24.6,20.571628041716792,20.662239708749382,322.7411181301183,0.0,579.936999999925,0.0,24.6,31.30496511515321,21.331203516182995,21.891807682186993,21.274871330953374,2,3.5071468071616736,charge,3.5071468071616736,0.0,False,2
1307.0,charge,20.57434897167321,25.4,20.574348971673203,20.66914092876135,317.91702144750394,0.0,686.185000000165,0.0,25.4,31.92602874497163,21.362070177927308,21.88007228956195,21.276229618395405,2,3.1843392982665417,charge,3.1843392982665417,0.0,False,2
1308.0,charge,20.60931079365174,26.9,20.60931079365173,20.734343719938295,363.8811173829937,0.0,1317.0324999994307,0.0,26.9,36.06668611414,21.631300877670355,21.87081710777136,21.277560898700244,2,2.8655302511778293,charge,2.8655302511778293,0.0,False,2
1309.0,charge,20.681545104966762,27.1,20.681545104966744,20.838149064417678,462.77574851050593,0.0,1498.539500000275,0.0,27.1,39.50724605612976,21.942978039495245,21.86640283100894,21.278873989085184,2,2.499695302140855,charge,2.499695302140855,0.0,False,2
1310.0,charge,20.740995625661995,26.8,20.74099562566198,20.90756588982623,534.6109914881833,0.0,1270.548999999523,0.0,26.8,40.43955401079876,22.092131827081346,21.865471848125594,21.28017869455391,2,2.0352885859563385,charge,2.0352885859563385,0.0,False,2
1311.0,charge,20.7636663294338,26.8,20.763666329433818,20.923216722240966,549.442255736196,0.0,1022.6370000001,0.0,26.8,39.63889138278586,22.078446157919302,21.865347689921805,21.281479754514976,2,1.4998744986994355,charge,1.4998744986994355,0.0,False,2
1312.0,charge,20.753304960264515,25.1,20.75330496026453,20.893024445540448,516.3919589101399,0.0,772.511499999503,0.0,25.1,37.209525253256515,21.922516952008493,21.863836145129937,21.28277647471691,2,0.9506845822480985,charge,0.9506845822480985,0.0,False,2
1313.0,charge,20.709585698639664,23.2,20.70958569863967,20.817279101585996,440.0272526064039,0.0,367.44100000009627,0.0,23.2,33.261010647149135,21.631729404100042,21.858938089157277,21.284063528584625,2,0.4400272526064039,charge,0.4400272526064039,0.0,False,2
1314.0,idle,20.418204782398416,22.5,,,0.0,0.0,0.0,0.0,22.5,33.261010647149135,21.631729404100042,21.858938089157277,21.284063528584625,1,0.0,idle,0.0,0.0,False,1
1315.0,idle,20.390891637680287,22.3,,,0.0,0.0,0.0,0.0,22.3,33.261010647149135,21.631729404100042,21.858938089157277,21.284063528584625,1,0.0,idle,0.0,0.0,False,1
1316.0,idle,20.37359665140302,22.2,,,0.0,0.0,0.0,0.0,22.2,33.261010647149135,21.631729404100042,21.858938089157277,21.284063528584625,1,0.0,idle,0.0,0.0,False,1
1317.0,idle,20.361330071862234,22.1,,,0.0,0.0,0.0,0.0,22.1,33.261010647149135,21.631729404100042,21.858938089157277,21.284063528584625,1,0.3496246912366159,idle,0.3496246912366159,0.0,False,1
1318.0,idle,20.352249066979443,22.1,,,0.0,0.0,0.0,0.0,22.1,33.261010647149135,21.631729404100042,21.858938089157277,21.284063528584625,1,0.699028045522718,idle,0.699028045522718,0.0,False,1
1319.0,idle,20.345223970153672,22.1,,,0.0,0.0,0.0,0.0,22.1,33.261010647149135,21.631729404100042,21.858938089157277,21.284063528584625,1,1.0810453482983142,idle,1.0810453482983142,0.0,False,1
1320.0,idle,20.339220053547614,22.0,,,0.0,0.0,0.0,0.0,22.0,33.261010647149135,21.631729404100042,21.858938089157277,21.284063528584625,1,1.5466600615480177,idle,1.5466600615480177,0.0,False,1
1321.0,idle,20.334218456827454,21.9,,,0.0,0.0,0.0,0.0,21.9,33.261010647149135,21.631729404100042,21.858938089157277,21.284063528584625,1,2.101374630205664,idle,2.101374630205664,0.0,False,1
1322.0,idle,20.329921837834753,21.9,,,0.0,0.0,0.0,0.0,21.9,33.261010647149135,21.631729404100042,21.858938089157277,21.284063528584625,1,2.727723722023236,idle,2.727723722023236,0.0,False,1
1323.0,idle,20.326225152037534,21.8,,,0.0,0.0,0.0,0.0,21.8,33.261010647149135,21.631729404100042,21.858938089157277,21.284063528584625,1,3.389425825395123,idle,3.389425825395123,0.0,False,1
1324.0,idle,20.322998154449596,21.5,,,0.0,0.0,0.0,0.0,21.5,33.261010647149135,21.631729404100042,21.858938089157277,21.284063528584625,1,4.044956121802519,idle,4.044956121802519,0.0,False,1
1325.0,idle,20.32013871015489,21.3,,,0.0,0.0,0.0,0.0,21.3,33.261010647149135,21.631729404100042,21.858938089157277,21.284063528584625,1,4.64728139879021,idle,4.64728139879021,0.0,False,1
1326.0,idle,20.31755418480962,20.9,,,0.0,0.0,0.0,0.0,20.9,33.261010647149135,21.631729404100042,21.858938089157277,21.284063528584625,1,5.146745903318415,idle,5.146745903318415,0.0,False,1
1327.0,idle,20.317343607930127,22.0,,,0.0,0.0,0.0,0.0,22.0,33.261010647149135,21.631729404100042,21.858938089157277,21.284063528584625,1,5.146745903318415,idle,5.146745903318415,0.0,False,1
1328.0,charge,20.56016283048543,23.2,20.56016283048541,20.64306175043373,369.2240556128465,0.0,471.4755000003899,0.0,23.2,31.567510879008807,21.344391497814172,21.84929562639263,21.285331422380636,2,5.150118374887232,charge,5.150118374887232,0.0,False,2
1329.0,charge,20.559116172965037,23.8,20.559116172965048,20.66046362012787,333.55644506892355,0.0,909.748499999941,0.0,23.8,32.90669929419954,21.404482634219107,21.838831515220136,21.286573273476563,2,4.780918464512655,charge,4.780918464512655,0.0,False,2
1330.0,charge,20.60058653157798,24.3,20.60058653157796,20.72635994211521,378.07649436049326,0.0,1257.267999999511,0.0,24.3,35.84984312413076,21.623879694556933,21.830871097329464,21.28779148536944,2,4.446380052167433,charge,4.446380052167433,0.0,False,2
1331.0,charge,20.66689691404115,24.7,20.66689691404116,20.82215143532943,460.1325297422321,0.0,1538.3825000002566,0.0,24.7,39.4281254051578,21.92090100050393,21.827022114891065,21.2889936870788,2,4.066682954723743,charge,4.066682954723743,0.0,False,2
1332.0,charge,20.741931199541902,24.9,20.74193119954191,20.923094024135764,551.4184050954484,0.0,1668.9790000013434,0.0,24.9,42.51497002003288,22.206282273518298,21.82761745523146,21.29018966608561,2,3.604656907278283,charge,3.604656907278283,0.0,False,2
1333.0,charge,20.80751715933753,25.3,20.80751715933752,21.004378086451936,625.1629212384394,0.0,1633.5630000008155,0.0,25.3,44.37465011195235,22.408020592742787,21.831764173643762,21.2913885060064,2,3.0514874149227187,charge,3.0514874149227187,0.0,False,2
1334.0,charge,20.849845675851963,25.3,20.849845675851952,21.048356526897464,662.7886529145151,0.0,1494.1124999991089,0.0,25.3,44.52535304664116,22.477715874954697,21.83773552289017,21.29259629327214,2,2.4251779154453494,charge,2.4251779154453494,0.0,False,2
1335.0,charge,20.862437898658758,25.1,20.862437898658754,21.05079104927728,658.2898800073356,0.0,1210.7844999993633,0.0,25.1,43.32623448064629,22.423458657934532,21.84355120800973,21.293814820611942,2,1.76194692298437,charge,1.76194692298437,0.0,False,2
1336.0,charge,20.84026615024052,24.9,20.840266150240495,21.000445478760696,606.7385845552474,0.0,710.5334999999758,0.0,24.9,39.709857226445365,22.186621019551694,21.847017204755275,21.29504144383702,2,1.1041942003637875,charge,1.1041942003637875,0.0,False,2
1337.0,charge,20.779853169965033,24.2,20.77985316996501,20.902165336286032,505.3786383229334,0.0,354.15999999986366,0.0,24.2,35.19314953353296,21.833875832645788,21.84585388847097,21.296268165719255,2,0.5053786383229334,charge,0.5053786383229334,0.0,False,2
1338.0,idle,20.44354678988129,22.6,,,0.0,0.0,0.0,0.0,22.6,35.19314953353296,21.833875832645788,21.84585388847097,21.296268165719255,1,0.0,idle,0.0,0.0,False,1
1339.0,idle,20.410988180263757,21.8,,,0.0,0.0,0.0,0.0,21.8,35.19314953353296,21.833875832645788,21.84585388847097,21.296268165719255,1,0.0,idle,0.0,0.0,False,1
1340.0,idle,20.390370527885533,21.6,,,0.0,0.0,0.0,0.0,21.6,35.19314953353296,21.833875832645788,21.84585388847097,21.296268165719255,1,0.0,idle,0.0,0.0,False,1
1341.0,idle,20.37568106958842,21.2,,,0.0,0.0,0.0,0.0,21.2,35.19314953353296,21.833875832645788,21.84585388847097,21.296268165719255,1,0.3927922108619429,idle,0.3927922108619429,0.0,False,1
1342.0,idle,20.364784581331897,21.1,,,0.0,0.0,0.0,0.0,21.1,35.19314953353296,21.833875832645788,21.84585388847097,21.296268165719255,1,0.7654003866986696,idle,0.7654003866986696,0.0,False,1
1343.0,idle,20.356741279688872,20.9,,,0.0,0.0,0.0,0.0,20.9,35.19314953353296,21.833875832645788,21.84585388847097,21.296268165719255,1,1.149940394104619,idle,1.149940394104619,0.0,False,1
1344.0,idle,20.34916191079083,20.7,,,0.0,0.0,0.0,0.0,20.7,35.19314953353296,21.833875832645788,21.84585388847097,21.296268165719255,1,1.59597078351063,idle,1.59597078351063,0.0,False,1
1345.0,idle,20.343258668142468,20.4,,,0.0,0.0,0.0,0.0,20.4,35.19314953353296,21.833875832645788,21.84585388847097,21.296268165719255,1,2.090943337656662,idle,2.090943337656662,0.0,False,1
1346.0,idle,20.338220171008935,20.7,,,0.0,0.0,0.0,0.0,20.7,35.19314953353296,21.833875832645788,21.84585388847097,21.296268165719255,1,2.607208519733082,idle,2.607208519733082,0.0,False,1
1347.0,idle,20.333905946499595,20.3,,,0.0,0.0,0.0,31.67354755384387,20.3,35.19314953353296,21.833875832645788,21.84585388847097,21.296268165719255,1,3.122475265056471,idle,3.122475265056471,0.0,False,1
1348.0,idle,20.33016093154919,19.9,,,0.0,0.0,0.0,264.31276487287545,19.9,35.19314953353296,21.833875832645788,21.84585388847097,21.296268165719255,1,3.6239671398227844,idle,3.6239671398227844,0.0,False,1
1349.0,idle,20.326860357710693,19.7,,,0.0,0.0,0.0,366.1352400104271,19.7,35.19314953353296,21.833875832645788,21.84585388847097,21.296268165719255,1,3.6239671398227844,idle,3.6239671398227844,0.0,False,1
1350.0,idle,20.323890130756908,19.8,,,0.0,0.0,0.0,313.13907056121906,19.8,35.19314953353296,21.833875832645788,21.84585388847097,21.296268165719255,1,4.039550031450118,idle,4.039550031450118,0.0,False,1
1351.0,idle,20.320548552782505,21.2,,,0.0,0.0,0.0,0.0,21.2,35.19314953353296,21.833875832645788,21.84585388847097,21.296268165719255,1,4.039550031450118,idle,4.039550031450118,0.0,False,1
1352.0,charge,20.595274160565264,22.6,20.595274160565282,20.684433738633118,417.00127848744125,0.0,405.07049999978085,0.0,22.6,32.55348200836346,21.453278930785814,21.838700690953203,21.297482859046397,2,4.0438669209067415,charge,4.0438669209067415,0.0,False,2
1353.0,charge,20.579781547746702,23.6,20.579781547746677,20.682431241353015,354.899692671475,0.0,832.2759999999153,0.0,23.6,33.07477098193516,21.44443368680743,21.829553954894152,21.29867579705291,2,3.6272377996329284,charge,3.6272377996329284,0.0,False,2
1354.0,charge,20.60912954348031,24.4,20.60912954348032,20.732719552295862,381.03670875265294,0.0,1219.6384999994884,0.0,24.4,35.63565407551431,21.62149977032402,21.822060676775436,21.299847107564744,2,3.271613387506936,charge,3.271613387506936,0.0,False,2
1355.0,charge,20.659935740296227,24.3,20.65993574029625,20.802100831577206,441.16897674468095,0.0,1294.8975000003736,0.0,24.3,37.65658163881312,21.81347279660099,21.817650618659513,21.30100259090716,2,2.889286836019225,charge,2.889286836019225,0.0,False,2
1356.0,charge,20.706921696892472,24.2,20.706921696892493,20.86240723054891,493.7027030583309,0.0,1356.8754999993535,0.0,24.2,39.32062722948365,21.973875699718235,21.815885764577615,21.30214873639045,2,2.4468613028293382,charge,2.4468613028293382,0.0,False,2
1357.0,charge,20.734748897235715,23.6,20.734748897235704,20.885633801916015,517.0487470174851,0.0,1009.3559999997431,0.0,23.6,38.492441379932586,21.973883104947618,21.815351988548514,21.303290239536864,2,1.95240238048372,charge,1.95240238048372,0.0,False,2
1358.0,charge,20.745362012320644,24.0,20.74536201232064,20.900168063388378,516.6087112763701,0.0,1314.81900000013,0.0,24.0,39.53301911188561,22.029334166054866,21.81495468341683,21.30442796491525,2,1.4349802175642252,charge,1.4349802175642252,0.0,False,2
1359.0,charge,20.74433553252675,23.4,20.744335532526748,20.87898552325362,502.7831361787759,0.0,584.3640000000574,0.0,23.4,36.334401359336255,21.864755926891803,21.814021084208207,21.305562343297197,2,0.9183963632068809,charge,0.9183963632068809,0.0,False,2
1360.0,idle,20.41603816042475,22.2,,,0.0,0.0,0.0,0.0,22.2,36.334401359336255,21.864755926891803,21.814021084208207,21.305562343297197,1,0.415613227028105,idle,0.415613227028105,0.0,False,1
1361.0,charge,20.670285422677345,22.1,20.670285422677352,20.77157977328943,425.3253713983785,0.0,323.1709999999879,0.0,22.1,32.82558495690358,21.558569296605015,21.809144520059704,21.30668803542727,2,0.4253253713983785,charge,0.4253253713983785,0.0,False,2
1362.0,idle,20.399421049508277,21.8,,,0.0,0.0,0.0,0.0,21.8,32.82558495690358,21.558569296605015,21.809144520059704,21.30668803542727,1,0.0,idle,0.0,0.0,False,1
1363.0,idle,20.377600065312862,21.8,,,0.0,0.0,0.0,0.0,21.8,32.82558495690358,21.558569296605015,21.809144520059704,21.30668803542727,1,0.0,idle,0.0,0.0,False,1
1364.0,idle,20.363989467197825,21.5,,,0.0,0.0,0.0,0.0,21.5,32.82558495690358,21.558569296605015,21.809144520059704,21.30668803542727,1,0.0,idle,0.0,0.0,False,1
1365.0,idle,20.35390980255114,21.1,,,0.0,0.0,0.0,0.0,21.1,32.82558495690358,21.558569296605015,21.809144520059704,21.30668803542727,1,0.33812452530466713,idle,0.33812452530466713,0.0,False,1
1366.0,idle,20.34626909145896,20.8,,,0.0,0.0,0.0,0.0,20.8,32.82558495690358,21.558569296605015,21.809144520059704,21.30668803542727,1,0.6697268566308188,idle,0.6697268566308188,0.0,False,1
1367.0,idle,20.340249204470858,20.4,,,0.0,0.0,0.0,0.0,20.4,32.82558495690358,21.558569296605015,21.809144520059704,21.30668803542727,1,1.0276790870861032,idle,1.0276790870861032,0.0,False,1
1368.0,idle,20.33508677925667,20.2,,,0.0,0.0,0.0,98.57543074516721,20.2,32.82558495690358,21.558569296605015,21.809144520059704,21.30668803542727,1,1.4473180762927205,idle,1.4473180762927205,0.0,False,1
1369.0,idle,20.330816540562935,20.3,,,0.0,0.0,0.0,29.393708371562408,20.3,32.82558495690358,21.558569296605015,21.809144520059704,21.30668803542727,1,1.929715420404389,idle,1.929715420404389,0.0,False,1
1370.0,idle,20.327123279903095,21.0,,,0.0,0.0,0.0,0.0,21.0,32.82558495690358,21.558569296605015,21.809144520059704,21.30668803542727,1,2.4687166727507197,idle,2.4687166727507197,0.0,False,1
1371.0,idle,20.32391922444114,19.0,,,0.0,0.0,0.0,701.6474777515305,19.0,32.82558495690358,21.558569296605015,21.809144520059704,21.30668803542727,1,3.01202122762274,idle,3.01202122762274,0.0,False,1
1372.0,idle,20.32106672179596,19.7,,,0.0,0.0,0.0,362.96618085808615,19.7,32.82558495690358,21.558569296605015,21.809144520059704,21.30668803542727,1,3.5506950720759907,idle,3.5506950720759907,0.0,False,1
1373.0,idle,20.318568626958797,19.7,,,0.0,0.0,0.0,361.51656379123074,19.7,32.82558495690358,21.558569296605015,21.809144520059704,21.30668803542727,1,4.058367905160904,idle,4.058367905160904,0.0,False,1
1374.0,idle,20.316266707829662,20.0,,,0.0,0.0,0.0,201.80305736489774,20.0,32.82558495690358,21.558569296605015,21.809144520059704,21.30668803542727,1,4.4975046585171325,idle,4.4975046585171325,0.0,False,1
1375.0,idle,20.313617329004735,20.5,,,0.0,0.0,0.0,0.0,20.5,32.82558495690358,21.558569296605015,21.809144520059704,21.30668803542727,1,4.4975046585171325,idle,4.4975046585171325,0.0,False,1
1376.0,charge,20.54703641123127,22.1,20.54703641123126,20.628842586920598,354.29073769004805,0.0,453.7675000003556,0.0,22.1,31.162108900602732,21.30534611309099,21.799982712031465,21.307795404094747,2,4.500304232546876,charge,4.500304232546876,0.0,False,2
1377.0,charge,20.54520607461564,22.9,20.545206074615635,20.64063773248057,318.6581552422671,0.0,836.7030000000315,0.0,22.9,32.10210673896216,21.34140505520122,21.78993335255393,21.308878224150646,2,4.146056021983058,charge,4.146056021983058,0.0,False,2
1378.0,charge,20.580375092681336,23.5,20.580375092681322,20.697456385219198,354.4754588631851,0.0,1190.8630000004957,0.0,23.5,34.77844233654014,21.534973512956867,21.781968346440408,21.30993820983963,2,3.8265637204063263,charge,3.8265637204063263,0.0,False,2
1379.0,charge,20.631593572908876,23.8,20.631593572908855,20.76574588928355,415.69063126828064,0.0,1193.0764999994396,0.0,23.8,36.60933281399065,21.718005847498205,21.777127686561812,21.31098168097236,2,3.470842409550429,charge,3.470842409550429,0.0,False,2
1380.0,charge,20.686555533474326,24.2,20.686555533474348,20.844920047043786,480.1991959733254,0.0,1564.9445000009307,0.0,24.2,39.9049014314852,21.973614326013376,21.775507345607025,21.31201544227781,2,3.053779959802368,charge,3.053779959802368,0.0,False,2
1381.0,charge,20.737866330115914,23.9,20.737866330115935,20.901314747280765,537.6949729620532,0.0,1146.5929999996333,0.0,23.9,39.99373044172506,22.06757868740806,21.776697300098988,21.313046931027543,2,2.5722259397118443,charge,2.5722259397118443,0.0,False,2
1382.0,charge,20.7571415905886,23.1,20.757141590588617,20.918044660112457,546.0095787741465,0.0,1170.941499999029,0.0,23.1,40.016316103877784,22.08582779129091,21.778384186485766,21.31407948815655,2,2.034010962694639,charge,2.034010962694639,0.0,False,2
1383.0,charge,20.763873612140028,22.9,20.763873612140003,20.918636164928955,539.7447480444316,0.0,1069.1204999995152,0.0,22.9,39.24047134063352,22.048734516644572,21.779891358103043,21.315113453480365,2,1.487765212090335,charge,1.487765212090335,0.0,False,2
1384.0,charge,20.75337749743019,22.8,20.753377497430165,20.893202300773964,510.0517561278538,0.0,779.1520000002237,0.0,22.8,37.34198424770955,21.923737027321067,21.78012501193416,21.316147287288175,2,0.9482745095108787,charge,0.9482745095108787,0.0,False,2
1385.0,charge,20.71470012433615,22.3,20.71470012433616,20.8244558933971,443.2955034582022,0.0,343.0925000000825,0.0,22.3,33.498619355382345,21.650742352017346,21.777356163406864,21.317176394769717,2,0.4432955034582022,charge,0.4432955034582022,0.0,False,2
1386.0,idle,20.42080546342341,21.6,,,0.0,0.0,0.0,0.0,21.6,33.498619355382345,21.650742352017346,21.777356163406864,21.317176394769717,1,0.0,idle,0.0,0.0,False,1
1387.0,idle,20.39291329540702,21.1,,,0.0,0.0,0.0,0.0,21.1,33.498619355382345,21.650742352017346,21.777356163406864,21.317176394769717,1,0.0,idle,0.0,0.0,False,1
1388.0,idle,20.375237686829816,21.1,,,0.0,0.0,0.0,0.0,21.1,33.498619355382345,21.650742352017346,21.777356163406864,21.317176394769717,1,0.0,idle,0.0,0.0,False,1
1389.0,idle,20.36264725775228,20.9,,,0.0,0.0,0.0,0.0,20.9,33.498619355382345,21.650742352017346,21.777356163406864,21.317176394769717,1,0.35081353261507126,idle,0.35081353261507126,0.0,False,1
1390.0,idle,20.353313032360976,20.9,,,0.0,0.0,0.0,0.0,20.9,33.498619355382345,21.650742352017346,21.777356163406864,21.317176394769717,1,0.6872084595770271,idle,0.6872084595770271,0.0,False,1
1391.0,idle,20.346762233628105,21.3,,,0.0,0.0,0.0,0.0,21.3,33.498619355382345,21.650742352017346,21.777356163406864,21.317176394769717,1,1.037762944858564,idle,1.037762944858564,0.0,False,1
1392.0,idle,20.34026530471706,20.8,,,0.0,0.0,0.0,0.0,20.8,33.498619355382345,21.650742352017346,21.777356163406864,21.317176394769717,1,1.456156364892855,idle,1.456156364892855,0.0,False,1
1393.0,idle,20.335139519555117,19.8,,,0.0,0.0,0.0,320.08573529602353,19.8,33.498619355382345,21.650742352017346,21.777356163406864,21.317176394769717,1,1.9499380357886733,idle,1.9499380357886733,0.0,False,1
1394.0,idle,20.330750788709842,20.3,,,0.0,0.0,0.0,29.432289558623797,20.3,33.498619355382345,21.650742352017346,21.777356163406864,21.317176394769717,1,2.5030896448215136,idle,2.5030896448215136,0.0,False,1
1395.0,idle,20.326983989113497,20.3,,,0.0,0.0,0.0,26.19542383867847,20.3,33.498619355382345,21.650742352017346,21.777356163406864,21.317176394769717,1,3.0843253950152016,idle,3.0843253950152016,0.0,False,1
1396.0,idle,20.32370577697967,19.4,,,0.0,0.0,0.0,512.8906000145204,19.4,33.498619355382345,21.650742352017346,21.777356163406864,21.317176394769717,1,3.6583025123516784,idle,3.6583025123516784,0.0,False,1
1397.0,idle,20.320808720124177,18.9,,,0.0,0.0,0.0,746.0405961162729,18.9,33.498619355382345,21.650742352017346,21.777356163406864,21.317176394769717,1,4.18365893907945,idle,4.18365893907945,0.0,False,1
1398.0,idle,20.318194658029206,18.6,,,0.0,0.0,0.0,880.3306778401,18.6,33.498619355382345,21.650742352017346,21.777356163406864,21.317176394769717,1,4.61974383233792,idle,4.61974383233792,0.0,False,1
